file,speaker,duration,silence_duration,silence_intensity,s_intensity,no_surrounding_silence,has_s,audio_peaked,primary_environment_count,secondary_environment_count,UWUH_L,sil_HH,sil_F,F_sil,W_UWUH,TH_sil,vowel_vowel,V_sil,sil_TH,vowel_R,Y_vowel,vowel_D_vowel,vowel_L,vowel_sil,sil_DH,vowel_T_vowel,DH_sil,L_vowel,R_vowel,sil_V,Y_UWUH,W_vowel,sil_SSH,AE_R,AY_R,nonsilence_count,ER_R,nasal_vowel,sil_ZZH,AA_R,silence_count,sil_PTK,UH_R,IY_R,AO_R,UW_R,OW_R,AW_R,EH_R,sil_BDG,AH_R,vowel_PK_vowel,vowel_BG_vowel,vowel_nasal,IH_R,EY_R
7729-102255-0013,7729,2.675,0.27499999999999997,25.003366,55.038662,False,True,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,29,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
7729-102255-0014,7729,5.295,0.4049999999999996,22.055382,59.429462,False,True,False,3,11,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,2,0,2,3,0,0,0,0,0,0,56,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,3,1,0
7729-102255-0015,7729,14.99,1.800000000000002,21.39257,59.07869,False,True,False,11,25,0,1,0,0,0,1,4,0,0,5,0,0,5,3,2,1,0,5,5,0,0,4,1,0,0,148,1,6,0,1,10,2,0,0,2,0,0,0,1,0,0,0,2,12,0,0
7729-102255-0016,7729,11.61,1.4900000000000013,24.230873,59.19643,False,True,False,8,23,0,0,0,0,0,0,5,0,0,3,0,1,7,2,1,3,0,6,1,0,1,1,0,0,0,116,0,4,0,1,6,0,1,0,1,0,0,0,0,0,0,1,3,9,0,0
7729-102255-0017,7729,15.11,2.339999999999995,20.065876,56.635353,False,True,False,6,17,1,0,0,0,0,0,0,0,0,5,0,1,3,0,0,1,0,1,7,0,1,3,1,0,0,141,0,0,0,1,11,0,0,1,1,0,0,0,1,2,0,2,0,8,1,0
7729-102255-0018,7729,11.35,1.3799999999999981,22.714712,58.81602,False,True,False,8,26,0,1,1,0,0,0,3,0,0,3,0,1,7,1,1,5,0,5,5,0,0,1,0,0,0,120,0,1,0,0,5,0,0,0,1,0,0,0,2,0,0,1,3,9,0,0
7729-102255-0019,7729,8.93,1.1499999999999995,20.881132,56.77894,False,True,False,5,9,0,0,0,0,0,0,2,0,0,3,0,1,1,2,0,0,0,2,3,0,0,0,0,0,0,86,0,4,0,1,6,1,0,0,0,0,0,0,1,0,0,1,1,9,0,1
7729-102255-0020,7729,10.975,1.625,21.26408,58.996914,False,True,False,5,17,0,0,0,0,0,0,3,0,0,2,0,3,3,0,1,1,0,3,4,0,0,2,0,0,0,106,0,8,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,13,1,0
7729-102255-0021,7729,7.93,1.4800000000000004,19.893635,59.050854,False,True,False,5,7,0,0,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,71,0,5,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0
7729-102255-0022,7729,11.795,1.9749999999999996,19.90076,51.9149,False,True,False,9,21,0,1,2,0,0,0,1,0,0,5,0,3,4,1,0,3,0,3,6,0,0,1,1,0,0,119,0,4,0,2,6,1,0,0,2,0,0,0,1,0,0,2,2,15,0,0
7729-102255-0023,7729,5.5,0.6000000000000001,22.019531,56.089474,False,True,False,4,11,0,1,0,0,0,0,1,0,0,2,0,2,1,1,1,0,0,2,3,0,0,1,0,0,0,57,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0
7729-102255-0024,7729,10.23,1.2700000000000011,22.314428,58.734985,False,True,False,10,13,0,0,0,0,0,1,4,0,0,5,0,1,1,0,1,1,0,1,7,0,0,1,0,0,0,99,0,2,0,0,5,0,0,1,0,0,0,0,4,0,0,0,0,10,0,0
7729-102255-0025,7729,5.485,0.6750000000000003,19.501745,58.8956,False,True,False,4,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0,53,0,3,0,0,3,0,0,0,1,0,0,0,3,0,0,1,0,5,0,0
7729-102255-0026,7729,15.06,2.410000000000002,24.137873,56.234856,False,True,False,12,27,0,0,0,1,0,0,4,1,0,6,0,3,4,1,1,5,0,4,6,0,3,0,0,0,0,144,0,4,0,1,10,1,0,0,2,0,0,0,2,1,1,0,2,14,0,0
7729-102255-0027,7729,5.905,2.0550000000000015,19.513884,53.843624,False,True,False,2,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,39,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7729-102255-0028,7729,9.6,1.6400000000000012,21.288881,59.12292,False,True,False,4,16,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,3,0,2,7,1,0,0,0,0,0,94,0,0,0,0,4,1,0,0,1,0,0,0,2,0,0,1,1,4,0,0
7729-102255-0029,7729,7.06,1.4100000000000006,20.383856,57.986053,False,True,False,2,6,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,64,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,1,7,1,0
7729-102255-0030,7729,7.25,1.6,22.335964,59.58278,False,True,False,2,5,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,61,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0
7729-102255-0031,7729,6.75,1.5099999999999998,20.694605,54.850533,False,True,False,5,7,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,2,0,1,2,0,1,0,0,0,0,58,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,1,1,5,0,0
7729-102255-0032,7729,20.28,2.639999999999992,21.764622,60.15166,False,True,False,7,27,0,0,0,0,0,0,5,0,1,1,1,4,4,1,1,1,0,6,9,0,0,0,0,0,0,200,0,6,0,0,12,1,0,0,1,0,0,0,0,0,0,5,2,24,0,0
7729-102255-0033,7729,6.775,0.955000000000001,23.74474,57.79947,False,True,False,6,10,0,0,0,1,0,0,1,0,0,4,0,0,2,0,1,3,0,1,3,0,0,0,0,0,0,67,0,1,0,0,4,0,1,0,0,0,0,0,1,0,1,1,1,4,1,0
7729-102255-0034,7729,2.71,0.3600000000000001,21.301533,61.125694,False,True,False,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0
7729-102255-0035,7729,5.625,0.9549999999999996,24.26809,60.57396,False,True,False,7,12,0,0,0,0,0,0,1,0,0,6,0,0,3,0,1,2,0,3,2,0,0,1,0,0,0,61,0,4,0,2,4,2,0,1,2,0,0,0,1,0,0,0,1,5,0,0
7729-102255-0036,7729,7.705,0.5950000000000004,23.262772,59.03319,False,True,False,6,13,0,1,0,0,0,0,2,0,0,3,0,1,3,1,0,2,0,4,2,0,0,0,0,0,0,88,0,6,0,1,4,0,0,0,1,0,0,0,1,0,0,2,1,11,0,0
7729-102255-0037,7729,11.02,1.4800000000000004,22.221027,56.137615,False,True,False,8,22,0,2,0,0,0,0,3,0,0,3,0,1,5,1,0,4,0,3,8,0,0,0,0,0,0,118,0,6,0,0,5,2,0,1,0,0,0,0,1,0,1,1,1,12,0,0
7729-102255-0038,7729,7.92,2.0600000000000005,27.363958,60.208958,False,True,False,3,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,71,0,4,0,0,5,1,0,0,1,0,0,0,0,0,0,1,2,12,0,0
7729-102255-0039,7729,6.815,1.3950000000000005,22.515833,57.939087,False,True,False,5,8,0,0,0,0,0,0,4,0,0,1,0,0,2,0,1,0,0,0,2,0,1,2,0,0,0,63,0,3,0,0,5,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0
7729-102255-0040,7729,11.76,1.7300000000000018,24.775072,58.763275,False,True,False,9,13,0,0,1,0,0,0,6,1,0,1,0,2,1,0,1,3,0,0,6,0,0,0,0,0,0,136,0,4,0,0,9,1,0,0,0,0,0,0,0,0,0,1,1,16,1,0
7729-102255-0041,7729,12.415,1.504999999999998,21.897688,60.262707,False,True,False,7,21,0,1,0,0,0,0,3,0,0,3,0,1,3,0,3,1,0,2,8,0,0,3,1,0,0,128,1,2,0,0,7,0,0,0,1,0,0,0,1,0,0,0,2,7,0,0
7729-102255-0042,7729,9.225,1.4649999999999987,21.71141,59.11334,False,True,False,4,16,0,0,0,0,0,0,2,0,0,2,0,0,2,1,1,2,0,3,4,0,0,3,0,0,0,92,1,4,0,0,5,0,1,0,0,0,0,0,0,1,0,1,1,10,0,0
7729-102255-0043,7729,11.035,1.6950000000000003,22.278511,59.579105,False,True,False,5,13,0,0,0,0,0,1,1,0,0,3,0,1,1,0,0,1,0,2,2,0,1,5,0,0,0,118,0,5,0,0,5,0,0,0,1,0,0,0,1,0,0,2,1,16,0,1
7729-102255-0044,7729,17.105,2.845000999999999,20.870441,58.670956,False,True,False,15,23,0,2,1,0,0,1,5,0,0,6,0,3,3,2,0,2,0,4,6,0,0,3,0,0,0,168,0,4,0,1,9,0,0,1,0,1,0,0,1,0,1,5,0,19,1,0
7729-102255-0045,7729,6.805,1.3750000000000004,20.142725,58.6065,False,True,False,3,9,0,0,0,1,0,0,1,0,0,1,1,0,4,0,0,1,0,0,0,0,1,2,0,0,0,64,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0
7729-102255-0046,7729,19.945,2.6749980000000027,22.258312,56.357975,False,True,False,16,26,1,0,0,0,0,1,6,1,0,7,0,1,4,1,1,1,0,4,7,0,1,6,0,0,0,204,0,13,0,2,9,0,0,0,3,0,0,0,1,0,0,2,1,26,0,1
8224-274381-0000,8224,17.74,3.7499999999999973,48.805454,62.14398,False,True,False,5,16,0,1,0,0,0,0,3,0,0,1,0,1,2,0,1,2,0,1,6,0,2,1,1,0,0,137,0,3,0,0,13,1,0,0,0,0,0,0,0,3,0,0,0,17,1,0
8224-274381-0001,8224,22.45,4.150002999999995,49.56739,62.175903,False,True,False,7,25,0,1,0,0,0,0,3,1,0,2,0,1,3,6,2,3,0,4,3,0,2,1,1,0,0,177,0,10,0,0,13,0,0,0,2,0,0,0,0,0,0,3,1,21,0,0
8224-274381-0002,8224,24.54,4.130001999999999,39.95126,61.172,False,True,False,10,37,0,1,1,0,1,0,3,0,0,4,1,0,5,2,4,8,0,6,4,0,1,6,1,0,0,229,0,8,0,1,16,2,0,0,3,0,0,0,0,0,0,2,1,25,0,0
8224-274381-0003,8224,13.085,1.8450000000000004,40.149982,61.46759,False,True,False,8,15,0,1,0,0,0,0,4,0,0,3,0,1,3,0,1,2,0,2,5,0,0,1,0,0,0,115,0,4,0,0,7,0,0,1,0,0,0,0,1,1,1,3,1,11,0,0
8224-274381-0004,8224,21.255,3.745002999999996,40.081165,62.579784,False,True,False,15,18,1,2,1,0,0,0,5,0,0,6,0,1,3,2,0,1,0,3,3,0,1,4,0,0,1,181,0,5,0,1,13,1,0,0,3,0,0,0,0,0,1,3,0,17,0,0
8224-274381-0005,8224,26.16,4.280000999999998,40.738464,62.80447,False,True,False,20,26,0,4,0,0,0,0,4,1,0,11,0,2,4,4,0,2,0,5,6,0,0,3,0,0,0,223,0,6,0,4,16,0,0,0,5,0,0,0,0,1,1,6,3,20,1,0
8224-274381-0006,8224,16.98,3.170001000000001,41.68629,62.219624,False,True,False,8,27,0,1,0,0,0,0,3,0,0,4,0,0,7,0,1,3,0,5,7,0,0,4,0,0,0,141,0,5,0,0,8,0,0,1,0,0,0,0,3,0,0,2,1,10,0,0
8224-274381-0007,8224,10.085,1.7150000000000003,41.56209,61.777878,False,True,False,7,8,0,0,1,1,0,0,2,0,0,3,0,0,3,0,1,0,0,0,3,0,0,1,0,0,0,88,0,5,0,1,5,0,0,0,1,0,0,0,0,1,0,2,1,8,1,0
8224-274381-0008,8224,20.98,3.6400020000000017,41.784176,61.111126,False,True,False,11,23,0,1,0,0,0,0,4,0,0,6,0,1,7,1,0,3,0,3,6,0,0,2,0,0,0,178,0,9,0,1,11,1,0,0,3,0,0,0,1,1,1,4,1,21,0,0
8224-274381-0009,8224,28.41,4.990001999999995,41.596348,61.37147,False,True,False,13,36,0,1,0,1,0,0,5,0,0,6,0,1,10,3,1,4,0,6,7,0,0,4,4,0,1,236,0,9,0,2,18,1,0,0,0,0,0,0,2,0,1,4,3,20,0,0
8224-274381-0010,8224,13.62,2.5899999999999994,41.223885,63.80203,False,True,False,6,13,0,0,0,0,0,0,3,0,0,3,0,0,3,1,0,3,0,1,4,0,0,1,0,0,0,117,0,6,0,1,9,1,0,0,2,0,0,0,0,3,0,1,0,12,0,0
8224-274381-0011,8224,6.48,1.4200000000000008,41.46486,58.15902,False,True,False,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,54,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0
8224-274381-0012,8224,19.885,3.6350009999999995,42.18896,58.88271,False,True,False,17,31,0,2,1,0,0,0,4,0,0,10,0,0,6,3,1,2,1,6,6,0,1,5,0,0,0,178,0,5,0,1,13,0,0,1,5,0,0,0,1,1,2,4,0,16,0,0
8224-274381-0013,8224,13.61,2.4799999999999986,41.808968,64.14879,False,True,False,7,14,0,0,1,0,0,0,2,0,0,4,0,0,3,0,0,1,0,2,5,0,2,1,0,0,0,125,0,4,0,0,9,0,0,0,2,1,0,0,1,1,0,3,0,17,0,0
8224-274381-0014,8224,17.88,3.3499999999999983,40.90951,64.82913,False,True,False,13,24,0,0,1,0,0,0,7,0,1,4,0,1,5,2,0,3,0,6,3,0,1,3,0,0,0,163,0,7,0,2,9,0,0,0,0,0,0,0,2,1,0,0,0,18,0,0
8224-274381-0015,8224,12.655,2.334999999999999,41.038654,61.121887,False,True,False,8,16,0,0,0,0,0,0,4,0,0,4,0,2,1,0,1,1,0,4,3,0,2,2,0,0,0,117,0,7,0,2,6,0,0,0,2,0,0,0,0,1,0,2,2,11,0,0
8224-274381-0016,8224,27.525,4.335003000000003,40.923954,62.65739,False,True,False,16,35,0,0,0,0,0,0,7,1,0,8,0,1,8,3,0,3,0,7,5,1,2,5,2,0,0,234,0,8,0,3,17,0,1,0,1,0,0,0,2,4,0,3,0,24,1,0
8224-274381-0017,8224,17.825,3.045,41.16974,59.361614,False,True,False,17,15,0,3,0,0,0,0,7,0,0,7,0,0,2,1,0,3,0,4,3,0,0,2,0,0,0,154,0,7,0,2,14,1,0,0,2,0,0,0,2,1,0,0,1,18,1,0
8224-274384-0000,8224,7.605,1.885000000000001,26.200384,59.146927,False,True,False,4,8,0,1,0,0,0,0,1,0,0,2,0,0,3,1,0,0,0,2,2,0,0,0,1,1,0,56,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0
8224-274384-0001,8224,20.33,3.590002999999995,26.310993,62.179363,False,True,False,10,25,0,0,0,0,0,0,6,0,0,4,0,0,4,4,2,5,0,3,7,0,0,0,0,0,0,178,1,8,0,1,11,0,0,0,0,0,0,0,0,1,0,5,1,19,2,0
8224-274384-0002,8224,9.815,1.9450000000000005,27.860212,61.041225,False,True,False,5,11,0,0,0,0,0,0,2,0,0,3,0,3,0,0,2,1,0,2,2,0,0,1,0,0,0,99,0,3,0,1,8,1,1,0,1,0,0,0,0,0,0,1,0,13,0,0
8224-274384-0003,8224,3.87,1.1800000000000002,33.868103,59.79692,False,True,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0
8224-274384-0004,8224,20.64,4.750001999999998,29.410223,56.15071,False,True,False,6,16,0,1,0,0,0,0,3,0,0,2,2,2,2,2,1,1,0,0,3,0,0,3,1,0,0,147,0,7,0,1,13,0,0,0,1,0,0,0,0,1,0,2,0,19,0,0
8224-274384-0005,8224,8.745,2.0649999999999986,29.3862,58.45254,False,True,False,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,69,1,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0
8224-274384-0006,8224,6.81,1.7199999999999995,23.913399,64.459694,False,True,False,1,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,46,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0
8224-274384-0007,8224,6.23,1.9100000000000004,26.43991,63.896656,False,True,False,7,6,0,1,1,0,1,0,2,0,0,2,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,35,0,4,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
8224-274384-0008,8224,13.42,2.73,26.697783,59.481976,False,True,False,5,18,0,1,0,0,0,0,1,0,0,3,0,3,3,2,2,3,0,1,2,0,0,2,1,0,0,112,0,5,0,0,6,0,0,0,3,0,0,0,0,0,0,1,1,11,0,0
8224-274384-0009,8224,4.805,0.9249999999999996,23.682972,56.499626,False,True,False,3,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,46,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,3,0,4,0,0
8224-274384-0010,8224,14.6,2.85,27.235435,59.31569,False,True,False,7,15,0,0,0,0,0,0,5,0,0,2,0,0,5,0,1,3,0,4,1,0,0,1,0,0,0,138,0,6,0,1,5,0,0,0,1,0,0,0,0,1,0,3,3,16,0,0
8224-274384-0011,8224,22.36,5.010000999999999,28.134703,57.572163,False,True,False,13,24,0,3,0,0,1,0,6,0,0,3,0,3,5,1,1,2,0,3,4,0,0,5,0,0,0,196,0,6,0,1,13,1,1,0,0,0,0,0,0,2,0,5,1,19,1,0
8224-274384-0012,8224,18.73,4.259999999999999,26.895723,58.40828,False,True,False,9,22,0,1,0,0,0,1,2,0,0,5,0,1,4,1,1,1,1,2,5,0,0,6,0,0,0,155,0,6,0,1,10,1,0,0,2,0,0,0,1,0,0,2,1,19,1,0
8224-274384-0013,8224,5.44,1.6000000000000003,26.387016,63.708878,False,True,False,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,39,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0
8230-279154-0000,8230,8.805,1.0950000000000002,25.376743,59.613525,False,True,False,5,17,0,0,0,0,0,0,3,0,0,2,1,0,6,1,2,1,0,4,1,0,0,1,0,0,0,91,0,3,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0
8230-279154-0001,8230,17.38,2.0200009999999993,27.180166,55.359238,False,True,False,9,21,0,1,1,0,0,0,4,0,0,3,0,1,7,1,0,1,0,4,3,0,1,3,0,0,0,179,0,3,0,1,12,1,0,0,1,0,0,0,1,3,0,0,2,17,0,0
8230-279154-0002,8230,16.475,2.3350000000000026,28.78138,55.107166,False,True,False,9,25,0,0,0,0,1,1,6,0,0,1,0,2,2,2,2,1,0,4,9,0,0,3,0,0,0,171,0,9,0,0,12,1,0,0,1,0,0,0,0,0,0,1,1,14,0,0
8230-279154-0003,8230,3.195,0.8149999999999995,25.37488,56.91875,False,True,False,1,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,35,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0
8230-279154-0004,8230,14.06,2.0900000000000003,26.000423,52.628445,False,True,False,4,27,0,0,1,0,0,0,2,0,0,1,1,0,6,4,2,1,0,6,4,0,0,3,0,0,0,130,0,5,0,0,12,1,0,0,0,0,0,0,1,0,0,3,3,11,0,0
8230-279154-0005,8230,7.72,0.9299999999999992,27.308554,56.220737,False,True,False,5,18,0,1,0,0,0,0,3,0,0,1,0,0,5,2,0,3,0,3,1,0,1,3,0,0,0,80,0,4,0,0,5,0,0,1,0,0,0,0,0,0,0,2,1,8,0,0
8230-279154-0006,8230,7.51,0.9399999999999991,23.97395,56.825756,False,True,False,7,11,0,1,0,0,0,0,4,0,0,2,2,0,1,2,1,1,0,1,3,0,0,0,0,0,0,80,0,4,0,0,6,1,0,0,0,0,0,0,0,0,2,4,1,5,0,0
8230-279154-0007,8230,15.905,1.8250000000000015,27.561956,56.308426,False,True,False,10,17,0,2,0,0,0,0,5,0,0,3,1,1,3,1,3,2,0,2,3,0,0,1,0,0,0,179,0,8,0,0,11,0,1,0,0,0,0,0,2,0,0,3,5,21,0,0
8230-279154-0008,8230,3.62,0.94,24.976173,51.298367,False,True,False,2,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,35,0,2,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0
8230-279154-0009,8230,16.91,1.9000020000000037,24.990824,55.89875,False,True,False,12,16,0,0,0,1,0,0,8,0,0,3,1,3,3,1,0,1,0,2,3,0,0,2,1,0,0,163,0,9,0,0,13,0,0,0,1,0,0,0,2,0,0,6,1,20,0,0
8230-279154-0010,8230,15.19,1.9699999999999978,29.937952,58.571365,False,True,False,14,25,1,2,1,0,0,0,4,1,0,5,2,2,2,1,0,2,0,6,4,1,1,4,0,0,0,145,0,5,0,1,12,1,0,0,3,0,0,0,0,1,0,0,0,14,1,0
8230-279154-0011,8230,6.25,0.860000000000001,28.880869,56.14209,False,True,False,3,10,0,1,1,0,0,0,0,0,0,1,1,0,4,1,0,0,0,1,2,0,0,1,1,0,0,55,0,3,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0
8230-279154-0012,8230,3.64,0.69,25.032764,,False,False,False,2,10,0,0,1,0,0,0,0,0,0,1,1,0,3,1,0,1,0,2,2,0,0,0,0,0,0,34,0,1,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0
8230-279154-0013,8230,14.56,1.72,24.101376,53.79737,False,True,False,13,18,0,1,1,0,0,0,5,1,0,5,4,0,7,1,1,0,0,1,1,0,0,3,1,0,0,140,0,12,0,3,10,1,0,0,2,0,0,0,0,0,0,2,0,16,0,0
8230-279154-0014,8230,7.94,1.1,25.850805,56.084885,False,True,False,10,7,0,0,0,0,0,0,6,1,0,3,0,0,1,0,0,2,0,1,2,0,0,1,0,0,0,77,0,7,0,1,4,0,0,0,1,0,0,0,1,0,0,4,0,5,0,0
8230-279154-0015,8230,8.05,1.060000000000002,27.608068,56.91854,False,True,False,7,10,0,1,0,0,0,0,2,0,0,4,0,0,1,1,1,0,0,1,5,0,0,1,0,0,0,80,0,5,0,1,6,1,0,0,2,0,0,0,1,0,0,1,1,6,0,0
8230-279154-0016,8230,10.6,1.319999999999999,25.214128,55.826004,False,True,False,7,13,0,0,0,0,0,0,3,0,0,4,0,0,2,0,1,1,0,3,5,1,0,0,0,0,0,96,0,5,0,1,9,0,0,0,1,0,0,0,2,0,0,0,0,11,0,0
8230-279154-0017,8230,7.93,1.1799999999999997,25.121666,56.074398,False,True,False,6,12,0,0,0,0,0,0,4,0,0,2,0,1,4,0,1,0,0,3,1,0,0,2,0,0,0,81,0,6,0,0,4,1,0,0,0,0,0,0,2,0,0,1,1,6,0,0
8230-279154-0018,8230,11.845,1.835000000000001,26.671082,51.747562,False,True,False,8,16,0,0,0,0,0,0,3,0,0,5,0,1,2,1,2,2,0,1,6,0,0,1,0,0,0,106,0,4,0,0,13,0,0,0,2,1,0,0,1,0,1,0,0,15,0,0
8230-279154-0019,8230,18.145,2.6350009999999964,25.459215,55.98051,False,True,False,9,27,0,0,0,0,1,0,3,0,0,5,1,1,6,1,1,3,0,8,6,0,0,0,0,0,0,174,1,4,0,1,15,1,0,1,0,0,0,0,1,3,0,0,0,20,1,0
8230-279154-0020,8230,7.835,0.9550000000000006,27.29114,57.20382,False,True,False,4,14,0,0,0,0,1,0,1,0,0,2,0,0,3,1,1,2,0,3,3,0,0,1,0,0,0,80,0,3,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0
8230-279154-0021,8230,6.56,0.95,27.65692,55.75529,False,True,False,6,14,0,1,0,0,0,0,3,0,0,2,0,0,2,1,0,2,0,2,5,0,0,2,0,0,0,72,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,11,0,1
8230-279154-0022,8230,6.44,1.06,26.901142,56.0121,False,True,False,4,3,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,55,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0
8230-279154-0023,8230,6.265,1.115,24.550406,54.612724,False,True,False,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,57,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0
8230-279154-0024,8230,6.34,1.1499999999999997,24.291433,52.650826,False,True,False,2,9,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,2,0,1,1,0,0,0,0,0,0,53,0,1,0,1,5,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0
8230-279154-0025,8230,21.78,2.690000000000003,27.334562,55.159927,False,True,False,15,35,0,0,0,0,1,0,8,1,0,5,0,4,3,6,3,0,0,6,4,0,1,8,1,0,0,216,0,18,0,4,13,2,0,0,0,0,0,0,0,1,1,2,3,18,0,0
8230-279154-0026,8230,9.3,1.2599999999999993,31.425413,57.06264,False,True,False,6,14,0,0,0,0,0,0,4,0,0,2,0,0,1,3,1,5,0,0,4,0,0,0,0,0,0,91,0,4,0,0,8,1,0,0,0,0,0,0,1,1,0,1,0,8,1,0
8230-279154-0027,8230,11.135,1.8249999999999988,31.503891,55.73331,False,True,False,5,18,0,0,1,0,0,0,2,1,0,1,0,2,6,0,0,1,0,4,5,0,0,0,0,0,0,112,0,4,0,1,9,1,0,0,0,0,0,0,0,1,0,2,2,9,0,0
8230-279154-0028,8230,11.56,1.2599999999999985,31.853569,51.605244,False,True,False,6,16,0,0,0,0,0,0,1,0,0,5,0,1,2,0,1,4,0,2,4,0,0,2,1,0,0,125,1,8,0,1,7,0,0,0,2,0,0,0,0,0,1,1,3,11,0,0
8230-279154-0029,8230,8.54,1.12,34.473137,57.845913,False,True,False,4,12,0,0,0,0,0,0,2,0,0,2,0,1,0,0,2,3,0,0,5,0,0,1,0,0,0,87,0,4,0,0,6,0,0,1,1,0,0,0,0,1,0,2,0,9,0,0
8230-279154-0030,8230,7.28,1.2300000000000002,34.830544,55.64096,False,True,False,2,12,0,0,0,0,0,0,2,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,1,0,0,60,0,8,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0
8230-279154-0031,8230,12.665,1.1449999999999978,33.0731,53.68546,False,True,False,8,13,0,1,0,0,0,0,4,0,0,3,0,0,2,1,1,2,0,3,1,0,0,3,0,0,0,134,0,8,0,1,9,0,0,0,1,0,0,1,0,1,0,4,1,11,0,0
8230-279154-0032,8230,3.88,0.6499999999999997,32.859074,57.54046,False,True,False,2,7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,1,2,0,0,0,0,0,0,34,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8230-279154-0033,8230,11.69,1.4099999999999993,29.079996,56.41206,False,True,False,5,20,0,1,0,0,0,0,2,0,0,2,0,1,7,1,2,2,0,2,3,0,0,2,0,0,0,113,0,8,0,0,8,0,0,0,1,0,0,0,0,0,0,2,2,13,1,0
